timestamp,joint_positions,joint_velocities,object_position,target_position,last_action,interpered_actions
1745586297.9973,"[0.0016606599994792776, 0.009419302172501198, 0.003263505627989721, 0.028941023157105672, 0.05631362625647773, 0.02402383590082735, 0.08760339626744407, -0.04004301166700316, -0.04004301166700316]","[-0.0009579073665628966, 0.0004105718955179346, -1.0075260925634141e-05, -0.0008563908450079707, -0.00025721763701421255, -0.0015798285290898539, 0.0016265759681309362, -0.0014582573478569719, -0.0014582573478569719]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.0074682,"[0.0016606599994792776, 0.009419302172501198, 0.003263505627989721, 0.028941023157105672, 0.05631362625647773, 0.02402383590082735, 0.08760339626744407, -0.04004301166700316, -0.04004301166700316]","[-0.0009579073665628966, 0.0004105718955179346, -1.0075260925634141e-05, -0.0008563908450079707, -0.00025721763701421255, -0.0015798285290898539, 0.0016265759681309362, -0.0014582573478569719, -0.0014582573478569719]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.017717,"[0.0016623471912457439, 0.009417826943099894, 0.003265036322840589, 0.028942116964341125, 0.05631333163290424, 0.023969810750841702, 0.08760000905631848, -0.04004301166700316, -0.04004301166700316]","[-6.842737646546134e-05, -0.0009119106858918079, 0.0002865962158911672, 0.0003074181665608953, 0.0002389310200611853, -0.001886402484336671, 0.00045303630646319995, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.027737,"[0.0016623471912457439, 0.009417826943099894, 0.003265036322840589, 0.028942116964341125, 0.05631333163290424, 0.023969810750841702, 0.08760000905631848, -0.04004301166700316, -0.04004301166700316]","[-6.842737646546134e-05, -0.0009119106858918079, 0.0002865962158911672, 0.0003074181665608953, 0.0002389310200611853, -0.001886402484336671, 0.00045303630646319995, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.037482,"[0.0016623471912457439, 0.009417826943099894, 0.003265036322840589, 0.028942116964341125, 0.05631333163290424, 0.023969810750841702, 0.08760000905631848, -0.04004301166700316, -0.04004301166700316]","[-6.842737646546134e-05, -0.0009119106858918079, 0.0002865962158911672, 0.0003074181665608953, 0.0002389310200611853, -0.001886402484336671, 0.00045303630646319995, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.047244,"[0.0016623462170547929, 0.00941930108632738, 0.0032611373697367125, 0.02894280550361028, 0.056316999597094276, 0.023932214434299492, 0.08759650364093097, -0.04004301166700316, -0.04004301166700316]","[-0.0006154216255185333, -0.0009000639068320203, -0.00019379553702772022, -0.00046748488848157715, 0.0007576919139922984, -0.00027214986170236247, -0.0016656551620728949, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.0573664,"[0.0016623462170547929, 0.00941930108632738, 0.0032611373697367125, 0.02894280550361028, 0.056316999597094276, 0.023932214434299492, 0.08759650364093097, -0.04004301166700316, -0.04004301166700316]","[-0.0006154216255185333, -0.0009000639068320203, -0.00019379553702772022, -0.00046748488848157715, 0.0007576919139922984, -0.00027214986170236247, -0.0016656551620728949, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.0672257,"[0.0016623462170547929, 0.00941930108632738, 0.0032611373697367125, 0.02894280550361028, 0.056316999597094276, 0.023932214434299492, 0.08759650364093097, -0.04004301166700316, -0.04004301166700316]","[-0.0006154216255185333, -0.0009000639068320203, -0.00019379553702772022, -0.00046748488848157715, 0.0007576919139922984, -0.00027214986170236247, -0.0016656551620728949, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.0772703,"[0.0016623462170547929, 0.00941930108632738, 0.0032611373697367125, 0.02894280550361028, 0.056316999597094276, 0.023932214434299492, 0.08759650364093097, -0.04004301166700316, -0.04004301166700316]","[-0.0006154216255185333, -0.0009000639068320203, -0.00019379553702772022, -0.00046748488848157715, 0.0007576919139922984, -0.00027214986170236247, -0.0016656551620728949, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.0872838,"[0.0016641074295067548, 0.009420263550588781, 0.0032615112388348945, 0.028939172920523948, 0.05631513368547779, 0.023897646264573247, 0.08759912511081624, -0.04004301166700316, -0.04004301166700316]","[3.849908714177088e-05, -0.00017439077806047777, -0.0006673554232530481, -0.0013158315549624316, -0.0006640567876581569, -0.0004324860988701687, -0.00045654486445357917, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.0972352,"[0.0016641074295067548, 0.009420263550588781, 0.0032615112388348945, 0.028939172920523948, 0.05631513368547779, 0.023897646264573247, 0.08759912511081624, -0.04004301166700316, -0.04004301166700316]","[3.849908714177088e-05, -0.00017439077806047777, -0.0006673554232530481, -0.0013158315549624316, -0.0006640567876581569, -0.0004324860988701687, -0.00045654486445357917, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.1071851,"[0.0016641074295067548, 0.009420263550588781, 0.0032615112388348945, 0.028939172920523948, 0.05631513368547779, 0.023897646264573247, 0.08759912511081624, -0.04004301166700316, -0.04004301166700316]","[3.849908714177088e-05, -0.00017439077806047777, -0.0006673554232530481, -0.0013158315549624316, -0.0006640567876581569, -0.0004324860988701687, -0.00045654486445357917, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.117203,"[0.0016623461088119647, 0.009422242030313166, 0.003261137365480884, 0.028938029049844882, 0.05631592625314463, 0.023865116908555528, 0.08759805926165676, -0.04004301166700316, -0.04004301166700316]","[-0.0006755837815365798, 0.00021560941024111803, -0.00032023021608465995, -0.0022930760450619223, 0.0017033966943953592, -0.0019362074927905513, -0.001242585157343617, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.1275792,"[0.0016623461088119647, 0.009422242030313166, 0.003261137365480884, 0.028938029049844882, 0.05631592625314463, 0.023865116908555528, 0.08759805926165676, -0.04004301166700316, -0.04004301166700316]","[-0.0006755837815365798, 0.00021560941024111803, -0.00032023021608465995, -0.0022930760450619223, 0.0017033966943953592, -0.0019362074927905513, -0.001242585157343617, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.1371677,"[0.0016623461088119647, 0.009422242030313166, 0.003261137365480884, 0.028938029049844882, 0.05631592625314463, 0.023865116908555528, 0.08759805926165676, -0.04004301166700316, -0.04004301166700316]","[-0.0006755837815365798, 0.00021560941024111803, -0.00032023021608465995, -0.0022930760450619223, 0.0017033966943953592, -0.0019362074927905513, -0.001242585157343617, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.1473658,"[0.0016623461088119647, 0.009422242030313166, 0.003261137365480884, 0.028938029049844882, 0.05631592625314463, 0.023865116908555528, 0.08759805926165676, -0.04004301166700316, -0.04004301166700316]","[-0.0006755837815365798, 0.00021560941024111803, -0.00032023021608465995, -0.0022930760450619223, 0.0017033966943953592, -0.0019362074927905513, -0.001242585157343617, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.1572144,"[0.0016661355880895768, 0.009423400707342378, 0.003265374015442999, 0.028940785061708496, 0.056313613866640494, 0.023833831909067182, 0.08759650404535546, -0.04004301166700316, -0.04004301166700316]","[0.0010904130752931685, 0.0003583731687236095, 0.0005698683282399657, -0.0007077075262985285, 0.00044196514110573474, -0.0011169041819785643, -0.00040574538268014327, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.1676416,"[0.0016661355880895768, 0.009423400707342378, 0.003265374015442999, 0.028940785061708496, 0.056313613866640494, 0.023833831909067182, 0.08759650404535546, -0.04004301166700316, -0.04004301166700316]","[0.0010904130752931685, 0.0003583731687236095, 0.0005698683282399657, -0.0007077075262985285, 0.00044196514110573474, -0.0011169041819785643, -0.00040574538268014327, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.1772995,"[0.0016661355880895768, 0.009423400707342378, 0.003265374015442999, 0.028940785061708496, 0.056313613866640494, 0.023833831909067182, 0.08759650404535546, -0.04004301166700316, -0.04004301166700316]","[0.0010904130752931685, 0.0003583731687236095, 0.0005698683282399657, -0.0007077075262985285, 0.00044196514110573474, -0.0011169041819785643, -0.00040574538268014327, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.1874049,"[0.0016606336963236005, 0.009419327551707046, 0.0032625099285882976, 0.028944587565923996, 0.056314214240383846, 0.02378155335627774, 0.08760215649555181, -0.04004301166700316, -0.04004301166700316]","[-0.001024084452551211, -0.0003594327285531464, -0.00012918480614679782, 0.001434217663275533, -0.0012832397814470154, -0.0022206621395286564, 0.0012911079557567184, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.1972942,"[0.0016606336963236005, 0.009419327551707046, 0.0032625099285882976, 0.028944587565923996, 0.056314214240383846, 0.02378155335627774, 0.08760215649555181, -0.040092590002168436, -0.040092590002168436]","[-0.001024084452551211, -0.0003594327285531464, -0.00012918480614679782, 0.001434217663275533, -0.0012832397814470154, -0.0022206621395286564, 0.0012911079557567184, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.2073152,"[0.0016606336963236005, 0.009419327551707046, 0.0032625099285882976, 0.028944587565923996, 0.056314214240383846, 0.02378155335627774, 0.08760215649555181, -0.040092590002168436, -0.040092590002168436]","[-0.001024084452551211, -0.0003594327285531464, -0.00012918480614679782, 0.001434217663275533, -0.0012832397814470154, -0.0022206621395286564, 0.0012911079557567184, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.2175355,"[0.0016623462170547853, 0.009421096963377895, 0.0032642702675991678, 0.028940946588820182, 0.0563152567762744, 0.02371526442928662, 0.08759544383694595, -0.040092590002168436, -0.040092590002168436]","[-0.0006598293728825497, -0.000550896154653183, 0.0017704050591135737, 8.214791329173352e-05, 0.0006044062971376121, -0.0016791211217968103, -0.0026509586690511375, -0.0020829846064990623, -0.0020829846064990623]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.227178,"[0.0016623462170547853, 0.009421096963377895, 0.0032642702675991678, 0.028940946588820182, 0.0563152567762744, 0.02371526442928662, 0.08759544383694595, -0.040092590002168436, -0.040092590002168436]","[-0.0006598293728825497, -0.000550896154653183, 0.0017704050591135737, 8.214791329173352e-05, 0.0006044062971376121, -0.0016791211217968103, -0.0026509586690511375, -0.0020829846064990623, -0.0020829846064990623]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.2373261,"[0.0016623462170547853, 0.009421096963377895, 0.0032642702675991678, 0.028940946588820182, 0.0563152567762744, 0.02371526442928662, 0.08759544383694595, -0.040092590002168436, -0.040092590002168436]","[-0.0006598293728825497, -0.000550896154653183, 0.0017704050591135737, 8.214791329173352e-05, 0.0006044062971376121, -0.0016791211217968103, -0.0026509586690511375, -0.0020829846064990623, -0.0020829846064990623]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.2471364,"[0.0016623462170547926, 0.009417617962308333, 0.0032650086132386003, 0.028942726120373408, 0.05631512929564186, 0.023671935732846094, 0.08759574581499696, -0.040092590002168436, -0.040092590002168436]","[-0.0005323204646997411, -0.0011514534894300267, 3.4326373959527186e-05, -0.00025230967983570307, 0.0011303873043535728, -0.0009236235125774563, -0.0016925146856813214, -0.0020829846064990623, -0.0020829846064990623]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.257233,"[0.0016623462170547926, 0.009417617962308333, 0.0032650086132386003, 0.028942726120373408, 0.05631512929564186, 0.023671935732846094, 0.08759574581499696, -0.040092590002168436, -0.040092590002168436]","[-0.0005323204646997411, -0.0011514534894300267, 3.4326373959527186e-05, -0.00025230967983570307, 0.0011303873043535728, -0.0009236235125774563, -0.0016925146856813214, -0.0020829846064990623, -0.0020829846064990623]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.2674847,"[0.0016623462170547926, 0.009417617962308333, 0.0032650086132386003, 0.028942726120373408, 0.05631512929564186, 0.023671935732846094, 0.08759574581499696, -0.040092590002168436, -0.040092590002168436]","[-0.0005323204646997411, -0.0011514534894300267, 3.4326373959527186e-05, -0.00025230967983570307, 0.0011303873043535728, -0.0009236235125774563, -0.0016925146856813214, -0.0020829846064990623, -0.0020829846064990623]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.2772272,"[0.0016623462170547926, 0.009417617962308333, 0.0032650086132386003, 0.028942726120373408, 0.05631512929564186, 0.023671935732846094, 0.08759574581499696, -0.040092590002168436, -0.040092590002168436]","[-0.0005323204646997411, -0.0011514534894300267, 3.4326373959527186e-05, -0.00025230967983570307, 0.0011303873043535728, -0.0009236235125774563, -0.0016925146856813214, -0.0020829846064990623, -0.0020829846064990623]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.2873712,"[0.0016623462169997993, 0.009420449559083832, 0.0032593537145174573, 0.028942090193393, 0.05631760706980215, 0.02363045120848639, 0.08759726113517885, -0.040092590002168436, -0.040092590002168436]","[-0.0010450663387557649, 0.00019489992642573734, -0.0011864599143807078, 0.0011659334261307683, 0.001353499193342772, -0.0021061733970584107, 8.220994230581798e-05, -0.0020829846064990623, -0.0020829846064990623]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.2971888,"[0.0016623462169997993, 0.009420449559083832, 0.0032593537145174573, 0.028942090193393, 0.05631760706980215, 0.02363045120848639, 0.08759726113517885, -0.040092590002168436, -0.040092590002168436]","[-0.0010450663387557649, 0.00019489992642573734, -0.0011864599143807078, 0.0011659334261307683, 0.001353499193342772, -0.0021061733970584107, 8.220994230581798e-05, -0.0020829846064990623, -0.0020829846064990623]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.3072188,"[0.0016623462169997993, 0.009420449559083832, 0.0032593537145174573, 0.028942090193393, 0.05631760706980215, 0.02363045120848639, 0.08759726113517885, -0.040092590002168436, -0.040092590002168436]","[-0.0010450663387557649, 0.00019489992642573734, -0.0011864599143807078, 0.0011659334261307683, 0.001353499193342772, -0.0021061733970584107, 8.220994230581798e-05, -0.0020829846064990623, -0.0020829846064990623]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.3171976,"[0.0016643441577593684, 0.009423397860591987, 0.0032611636688831386, 0.028936570920242488, 0.05631844381133496, 0.023599783254849793, 0.08759888469246524, -0.040092590002168436, -0.040092590002168436]","[0.00018060679079585616, 0.00035058301257245324, -0.0003135755390113794, -0.0013025212731952091, 0.001134711572376687, -0.0004099758399799789, 0.0002715989817292211, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.3271754,"[0.0016643441577593684, 0.009423397860591987, 0.0032611636688831386, 0.028936570920242488, 0.05631844381133496, 0.023599783254849793, 0.08759888469246524, -0.040092590002168436, -0.040092590002168436]","[0.00018060679079585616, 0.00035058301257245324, -0.0003135755390113794, -0.0013025212731952091, 0.001134711572376687, -0.0004099758399799789, 0.0002715989817292211, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.3376865,"[0.0016643441577593684, 0.009423397860591987, 0.0032611636688831386, 0.028936570920242488, 0.05631844381133496, 0.023599783254849793, 0.08759888469246524, -0.040092590002168436, -0.040092590002168436]","[0.00018060679079585616, 0.00035058301257245324, -0.0003135755390113794, -0.0013025212731952091, 0.001134711572376687, -0.0004099758399799789, 0.0002715989817292211, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.3471417,"[0.001667769199370235, 0.009421105248016315, 0.0032649998695924495, 0.028941019376597765, 0.056318159772975045, 0.02356985827848046, 0.08759610785795069, -0.040092590002168436, -0.040092590002168436]","[0.0011426192731172182, 0.0005018356988279437, 0.0006836783643159629, -0.00026489354948931347, 0.0020106156982572306, -0.0004942716993590592, -0.00015322233092859654, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.357288,"[0.001667769199370235, 0.009421105248016315, 0.0032649998695924495, 0.028941019376597765, 0.056318159772975045, 0.02356985827848046, 0.08759610785795069, -0.040092590002168436, -0.040092590002168436]","[0.0011426192731172182, 0.0005018356988279437, 0.0006836783643159629, -0.00026489354948931347, 0.0020106156982572306, -0.0004942716993590592, -0.00015322233092859654, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.3671596,"[0.001667769199370235, 0.009421105248016315, 0.0032649998695924495, 0.028941019376597765, 0.056318159772975045, 0.02356985827848046, 0.08759610785795069, -0.040092590002168436, -0.040092590002168436]","[0.0011426192731172182, 0.0005018356988279437, 0.0006836783643159629, -0.00026489354948931347, 0.0020106156982572306, -0.0004942716993590592, -0.00015322233092859654, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.377784,"[0.001667769199370235, 0.009421105248016315, 0.0032649998695924495, 0.028941019376597765, 0.056318159772975045, 0.02356985827848046, 0.08759610785795069, -0.040092590002168436, -0.040092590002168436]","[0.0011426192731172182, 0.0005018356988279437, 0.0006836783643159629, -0.00026489354948931347, 0.0020106156982572306, -0.0004942716993590592, -0.00015322233092859654, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.3873298,"[0.0016660566786390427, 0.009421023418520913, 0.003261128609738987, 0.028942495830798887, 0.05631588673879832, 0.0235341562986493, 0.08759888469246069, -0.040092590002168436, -0.040092590002168436]","[0.0007861681881001955, 0.0002875718868282656, 0.00018295157015150518, 0.0007617765672223076, -1.30579806467948e-05, -0.0003560661882064834, -3.9872579781460214e-06, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.3974519,"[0.0016660566786390427, 0.009421023418520913, 0.003261128609738987, 0.028942495830798887, 0.05631588673879832, 0.0235341562986493, 0.08759888469246069, -0.040092590002168436, -0.040092590002168436]","[0.0007861681881001955, 0.0002875718868282656, 0.00018295157015150518, 0.0007617765672223076, -1.30579806467948e-05, -0.0003560661882064834, -3.9872579781460214e-06, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.407264,"[0.0016660566786390427, 0.009421023418520913, 0.003261128609738987, 0.028942495830798887, 0.05631588673879832, 0.0235341562986493, 0.08759888469246069, -0.040092590002168436, -0.040092590002168436]","[0.0007861681881001955, 0.0002875718868282656, 0.00018295157015150518, 0.0007617765672223076, -1.30579806467948e-05, -0.0003560661882064834, -3.9872579781460214e-06, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.417337,"[0.001667769199370235, 0.00942104301190616, 0.0032649999417351866, 0.028937978042034018, 0.056311350958457074, 0.023494439437641734, 0.08759766558252502, -0.040092590002168436, -0.040092590002168436]","[0.0013971464200899907, 0.00035452810901163485, 0.0005108167128444484, -0.0016866319963829992, -0.0015316981207094504, -0.0012957146182521005, -0.0012876954269187054, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586298.427194,"[0.001667769199370235, 0.00942104301190616, 0.0032649999417351866, 0.028937978042034018, 0.056311350958457074, 0.023494439437641734, 0.08759766558252502, -0.040092590002168436, -0.040092590002168436]","[0.0013971464200899907, 0.00035452810901163485, 0.0005108167128444484, -0.0016866319963829992, -0.0015316981207094504, -0.0012957146182521005, -0.0012876954269187054, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
